archetype	section	code	field	context	source	target	note
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0002	text	CLUSTER > items/ELEMENT	Laterality	側性	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0002	description	CLUSTER > items/ELEMENT	The side of the body on which the identified body site is located.	特定された身体部位が身体のどちら側にあるかを示す。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0002	comment	CLUSTER > items/ELEMENT	If the 'Body site name' includes a pre-coordinated term that already specifies laterality, this data element may be redundant. If the findings require documentation of a body site on both the left and right sides of the body, or involving both sides of a paired structure or region, use 'Left and right' only when the same anatomical site is affected on both sides and side-specific detail is not required. If the findings differ significantly between sides, each should be recorded as a separate instance of this archetype with the appropriate laterality.	「身体部位名」に側性を含む事前調整された用語を用いる場合、このデータエレメントは冗長になることがある。身体の左右両側にある部位や、対をなす構造または領域の両側について所見を記録する際には、両側の同じ解剖学的部位が影響を受け、左右それぞれの詳細情報が不要な場合に限り「左右両側」を用いる。左右で所見が大きく異なる場合は、本archetypeの別々のインスタンスを用い、それぞれに適切な側性を記録する。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0003	text		Left	左	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0003	description		Left side of the body.	身体の左側。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0004	text		Right	右	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0004	description		Right side of the body.	身体の右側。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0023	text	CLUSTER > items/ELEMENT	Description	説明	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0023	description	CLUSTER > items/ELEMENT	Narrative description that can be used to further refine and support the 'Body site name'.	「身体部位名」をさらに詳しく説明し、補足するための叙述的な説明。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0023	comment	CLUSTER > items/ELEMENT	For example: adjacent to the vermilion border; a tattoo covers the bottom half of this area.	例：赤唇縁に隣接している。この領域の下半分は入れ墨で覆われている。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0053	text	CLUSTER > items/CLUSTER	Alternative structure	代替の構造化表現	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0053	description	CLUSTER > items/CLUSTER	Additional detail about the anatomical site using alternative approaches to describe the same body site.	同じ身体部位を別の方法で表現するための、解剖学的部位に関する追加の詳細情報。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0053	comment	CLUSTER > items/CLUSTER	For example, relative location or precise locations using coordinates.	例：相対的な位置や、座標を用いた正確な位置。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0054	text	CLUSTER > items/CLUSTER	Multimedia representation	マルチメディア表現	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0054	description	CLUSTER > items/CLUSTER	Image or other media used to support identification of the body site.	身体部位を特定するための補助となる画像やその他のメディア。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0055	text	CLUSTER > items/ELEMENT	Anatomical Line	解剖学的基準線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0055	description	CLUSTER > items/ELEMENT	Additional detail using theoretical lines drawn through anatomical structures used to provide a consistent reference point on the human body.	人体上の共通の基準となる、解剖学的構造を通る仮想の線を用いた追加の詳細情報。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0055	comment	CLUSTER > items/ELEMENT	Common anatomical lines have been included as a value set, which can be extended over time, plus a free text option. The additional use of this data element allows for recording of the typical position of the heart's apex beat at 5th intercostal space, left side, and mid-clavicular line. If the 'Body site name' data element uses pre-coordinated terms that include anatomical line, then this data element is redundant.	一般的な解剖学的基準線を値セットとして含み、自由記述も選択できる。値セットは今後拡張できる。このデータエレメントを追加で用いることで、心尖拍動の典型的な位置を、左側の第 5 肋間、鎖骨中線上として記録できる。「身体部位名」データエレメントに解剖学的基準線を含む事前調整された用語を用いる場合、このデータエレメントを使用する必要はない。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0056	text		Midaxillary line	中腋窩線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0056	description		Line running vertically down the surface of the body, passing through the apex of the axilla.	腋窩の頂点を通り、体表を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0057	text		Anterior axillary line	前腋窩線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0057	description		Line running vertically down the surface of the body, passing through the anterior axillary skinfold.	前腋窩ひだを通り、体表を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0058	text		Posterior axillary line	後腋窩線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0058	description		Line running vertically down the surface of the body, passing through the posterior axillary skinfold.	後腋窩ひだを通り、体表を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0059	text		Mid-clavicular line	鎖骨中線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0059	description		Line running vertically down the surface of the body, parallel to the midline and passing through the midpoint of the clavicle.	鎖骨の中点を通り、正中線と平行に体表を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0060	text		Mid-pupillary line	瞳孔中心線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0060	description		Line running vertically down the face through the midpoint of the pupil when looking directly forward.	正面を向いたときの瞳孔の中心を通り、顔面を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0062	text		Midline	正中線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0062	description		Line running vertically which divides the body into left and right portions, passing through the head, spinal cord, and umbilicus. Alternatively it can refer to a line dividing a body part into two equal portions, for example a digit.	頭部、脊髄、臍を通り、身体を左右に分ける垂直な線。また、指（手指・足趾）などの身体の一部を等しく二分する線を指すこともある。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0063	text		Mid-scapular line	肩甲線	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0063	description		Line running vertically down the posterior surface of the body, parallel to the midline and passing through the inferior point of the scapula.	肩甲骨の下角を通り、正中線と平行に身体の後面を垂直に下る線。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0064	text	CLUSTER > items/ELEMENT	Aspect	面	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0064	description	CLUSTER > items/ELEMENT	Qualifying detail about the specific aspect of the identified body site.	特定された身体部位の面を詳しく示す情報。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0064	comment	CLUSTER > items/ELEMENT	Use to increase precision of identification of the body site, if required. Common aspects have been included as a value set, which can be extended over time, plus a free text option. Assumes that the body is being described while in the anatomical position. For example: proximal urethra; plantar aspect of the left thumb. Multiple aspects can also be described, if required, by allowing for 0..2 occurrences. For example: a lesion may be on the left anterior/lateral (ie anterolateral) chest wall. If the 'Body site name' data element uses pre-coordinated terms that include the aspect, then this data element is redundant.	必要に応じて、身体部位をより正確に示すために用いる。一般的な面を値セットとして含み、自由記述も選択できる。値セットは今後拡張できる。身体が解剖学的正位にあることを前提として記述する。例：尿道の近位、左母指の足底側面。必要に応じて出現回数を 0..2 とすることで、複数の面も記述できる。例：左胸壁の前方と外側（すなわち前外側）にある病変。「身体部位名」データエレメントに面を含む事前調整された用語を用いる場合、このデータエレメントを使用する必要はない。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0065	text	CLUSTER > items/ELEMENT	Specific site	特定部位	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0065	description	CLUSTER > items/ELEMENT	Additional detail using a specific region or a point on, or within, the identified body site.	特定された身体部位の表面または内部にある、特定の領域や点を用いた追加の詳細情報。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0065	comment	CLUSTER > items/ELEMENT	Use to increase precision of identification of the body site, if required. For example, the upper right quadrant or McBurney's point on the abdominal wall or interphalangeal joint of the great toe. If the 'Body site name' data element uses pre-coordinated terms that include the specific site, then this data element is redundant.\nIn most situations this will be a single specific site. This data element has multiple occurrences to support less common use cases which need to identify a single anatomical location involving two or more adjacent and continuous specific sites. For example, to describe the specific site of a single tumour extending across the 2nd, 3rd and 4th ribs.	必要に応じて、身体部位をより正確に示すために用いる。例：腹壁の右上腹部やマックバーニー点、母趾の趾節間関節。「身体部位名」データエレメントに特定部位を含む事前調整された用語を用いる場合、このデータエレメントを使用する必要はない。\n通常は単一の特定部位を記録する。まれに、隣接して連続する2つ以上の特定部位にまたがる単一の解剖学的部位を示す必要があるため、このデータエレメントは複数回の出現を許容する。例：第 2、第 3、第 4 肋骨にまたがる単一の腫瘍の特定部位を記述する。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0067	text		Medial	内側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0067	description		Towards the midline of the body site.	身体部位の正中線に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0068	text		Lateral	外側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0068	description		Towards the side, or edge, of the body site.	身体部位の側方または縁に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0069	text		Superior	上方	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0069	description		Above the body site, often meaning towards the head.	身体部位より上の方向。多くの場合、頭部に向かう方向を意味する。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0070	text		Inferior	下方	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0070	description		Below the body site, often meaning towards the feet.	身体部位より下の方向。多くの場合、足に向かう方向を意味する。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0071	text		Anterior	前方	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0071	description		Towards the front, or ventral surface, of the body site.	身体部位の前面、すなわち腹側面に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0072	text		Posterior	後方	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0072	description		Towards the back, or dorsal surface, of the body site.	身体部位の後面、すなわち背側面に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0073	text		Proximal	近位	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0073	description		More central or closer to the point of attachment, and usually describing part of a limb, digit or appendage.	より中心に近い、または付着部に近い側。通常は四肢、指（手指・足趾）、付属器の一部を表す際に用いる。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0074	text		Distal	遠位	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0074	description		More peripheral, or further from the point of attachment, and usually describing part of a limb, digit or appendage.	より末梢にある、または付着部から遠い側。通常は四肢、指（手指・足趾）、付属器の一部を表す際に用いる。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0075	text		Palmar	掌側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0075	description		Towards the palm of the hand.	手掌に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0076	text		Plantar	足底側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0076	description		Towards the sole of the foot.	足底に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0077	text		Mid	中央	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0077	description		In the middle of the body site.	身体部位の中央。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0078	text		Oral	口側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0078	description		Towards the mouth. Usually used to describe locations within the digestive system.	口に向かう方向。通常は消化管内の部位を表す際に用いる。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0079	text		Anal	肛門側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0079	description		Towards the anus. Usually used to describe locations within the digestive system.	肛門に向かう方向。通常は消化管内の部位を表す際に用いる。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0080	text		Deep	深部	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0080	description		Away from the surface of the body site.	身体部位の表面から離れる方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0081	text		Superficial	浅部	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0081	description		Towards the surface of the body site.	身体部位の表面に向かう方向。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0082	text		Dorsal	背側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0082	description		Towards the back of the hand or top of the foot. To be used as opposites of palmar or plantar, not as a synonym of posterior.	手背または足背に向かう方向。掌側または足底側の対語として用い、後方の同義語としては用いない。	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0083	text		Right and left	左右両側	
openEHR-EHR-CLUSTER.anatomical_location.v1	term	at0083	description		Both the right and left sides of the body, or involving both sides of a paired organ, body structure, or anatomical region.	身体の左右両側、または対をなす臓器、身体構造、解剖学的領域の両側。	
