archetype	section	code	field	context	source	target	note
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0002	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE	@ internal @	@ internal @	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0004	text	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Order identifier	オーダー識別子	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0004	description	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Unique identifier for the medication order.	薬剤オーダーの一意な識別子。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0004	comment	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	This data element allows for multiple occurrences to be defined more explicitly at run-time, if required.	このデータエレメントは複数回の出現を許容し、必要に応じて実行時にそれぞれをより明確に定義できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0005	text	INSTRUCTION > protocol/ITEM_TREE	Tree	Tree	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0005	description	INSTRUCTION > protocol/ITEM_TREE	@ internal @	@ internal @	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0008	text	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Extension	Extension	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0008	description	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Additional information required to capture local content or to align with other reference models/formalisms.	ローカルコンテンツを捕捉するため、あるいは他の参照モデルや形式手法と整合させるために必要な追加情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0008	comment	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	For example: local information requirements or additional metadata to align with FHIR or CIMI equivalents.	例：ローカルな情報要件や、FHIR または CIMI の相当するものに適合させるための追加メタデータ。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0009	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Overall directions description	用法・用量の記述	要確認: 用法・用量の記述（他候補: 用法の全体記述）用量とタイミングを含む全体の指示を示す画面ラベルとする。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0009	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Complete narrative description about how the ordered item is to be used.	オーダーした薬剤等をどのように使用するかについての、全体を網羅した叙述的な説明。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0009	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	This narrative should normally subsume data captured in 'Dose amount', 'Dose timing' and any additional instructions for use. Where the medication dose directions are fully carried by the structured, computable dose directions, this element should carry the narrative equivalent, generally auto-generated. If it is not possible to represent the intended 'Dose direction' fully in computable form, partial representation is not recommended, and the directions should be only recorded in narrative form using this data element.	通常、この記述には「用量」「投与タイミング」と、使用に関する追加の指示をすべて含める。用量の指示が、構造化されコンピュータで処理できる指示ですべて表されている場合、このデータエレメントには同じ内容の文章を記録する。一般には、その文章は自動生成する。意図した「用量の指示」をすべてコンピュータで処理できる形に表せない場合、一部だけを表すことは推奨しない。このデータエレメントを用い、文章だけで指示を記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0011	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Order start criterion	オーダー開始基準	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0011	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	A condition which, when met, requires the commencement of administration or use.	満たされたときに投与または使用を開始する条件。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0011	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example: 'Start if symptoms recur'. This is intended for a general pre-condition which should trigger the whole medication course to be started, and not for 'as required' administrations of an ongoing order.	例：「症状が再発したら開始する」。薬剤の全治療コースを開始するきっかけとなる、全般的な前提条件を記録するためのものである。継続中のオーダーにおける「必要時」の投与を記録するためのものではない。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0012	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Order start date/time	オーダー開始日時	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0012	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The date and optional time to commence use of the ordered item.	オーダーした薬剤等の使用を開始する日付と、任意で記録する時刻。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0013	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Order stop date/time	オーダー終了日時	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0013	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The date and optional time when it is planned to cease use of the ordered item.	オーダーした薬剤等の使用を終了する予定の日付と、任意で記録する時刻。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0016	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Order stop criterion	オーダー終了基準	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0016	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	A condition which, when met, requires the cessation of administration or use.	満たされたときに投与または使用を終了する条件。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0016	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example: 'Stop after symptoms disappear''.	例：「症状が消失したら終了する」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0018	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Clinical indication	臨床的適応	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0018	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The clinical reason for use of the ordered item.	オーダーした薬剤等を使用する臨床的な理由。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0018	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'Angina'. Coding of the clinical indication with a terminology is preferred, where possible. This data element allows multiple occurrences. It is not intended to carry an indication for administrative authorisation purposes.	例：「狭心症」。可能であれば、臨床的適応は用語集によるコード化が望ましい。このデータエレメントは複数回の出現を許容する。管理上の承認を得るための適応を記録することは想定していない。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0044	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Additional instruction	追加の指示	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0044	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	An additional instruction on how to use or store the ordered item.	オーダーした薬剤等の使用方法や保管方法に関する追加の指示。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0044	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: precautions as 'take with food', 'Avoid grapefruit', 'Dissolve in water', 'store in a cool, dry place'. This data element allows multiple occurrences and should be coded with a reference terminology, where possible.	例：「食事とともに服用する」「グレープフルーツを避ける」「水に溶かす」「涼しく乾燥した場所に保管する」などの注意事項。このデータエレメントは複数回の出現を許容し、可能であれば参照用語集によりコード化する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0047	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Parsable directions	構文化された用法	要確認: 構文化された用法（他候補: 機械可読な用法）構文解析できるテキストを表し、構造化された指示のSLOTと区別する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0047	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	A parsable, computable text representation of the directions.	構文解析が可能で、コンピュータで処理できる、指示のテキスト表現。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0047	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Generally this is only used when passing information between legacy systems. For example: '10mg bd; 20mg n' as used by the NHS Dose syntax (in development).	一般には、旧来のシステム間で情報を受け渡す場合にのみ用いる。例：NHS Dose syntax（開発中）で用いられる「10mg bd; 20mg n」。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0050	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Duration of order completed	完了したオーダー期間	要確認: 完了したオーダー期間（他候補: 実施済みのオーダー期間）全体の治療期間のうち、このオーダーの発行前に完了した期間を表す。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0050	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The time period during which the individual/patient has already been using the ordered item as a part of the intended whole order but prior to the issuance of this order.	予定されたオーダー全体の一部として、本人がこのオーダーの発行前に、すでにオーダーした薬剤等を使用していた期間。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0050	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example: To record that the patient had been taking antibiotics 3 days prior to hospital admission, in the context of a 7 day course.	例：7日間の抗菌薬の治療コースのうち、本人が入院前にすでに3日間服用していたことを記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0051	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Maximum dose	最大用量	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0051	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Details about the maximum, cumulative dose allowed over a defined period for the ordered item.	オーダーした薬剤等について、定められた期間内に許容される最大の累積用量に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0051	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	For example: 'up to 1gram per day'. This cluster allows multiple occurrences to enable representation of multiple maximum doses that apply to different time periods. Lifetime maximum dose should not be carried here as it refers to multiple orders over time.	例：「1日1グラムまで」。この CLUSTER は複数回の出現を許容し、異なる期間に適用される複数の最大用量を表せる。生涯の最大用量は、時間を隔てた複数のオーダーに関わるため、ここには記録しない。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0053	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Allowed period	許容期間	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0053	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	The period of time during which the maximum dose is calculated.	最大用量を計算する対象の期間。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0053	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER > items/ELEMENT	Example: 24 hours.	例：24時間。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0060	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Administrations completed	完了した投与回数	要確認: 完了した投与回数（他候補: 投与済み回数）このオーダーの発行前に完了した回数を含む指定案を採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0060	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	The number of administrations of the ordered item that have been completed, as part of the intended whole order but prior to the issuance of this order.	予定されたオーダー全体の一部として、このオーダーの発行前に完了した、オーダーした薬剤等の投与回数。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0060	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	For example: To record that the patient has taken the two first antibiotic tablets of a three day course, prior to discharge from the hospital to a nursing home.	例：3日間の治療コースのうち、本人が病院からナーシングホームへ退院する前に、抗菌薬の最初の2錠を服用したことを記録する。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0062	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Medication safety	薬剤安全性	要確認: 薬剤安全性（他候補: 投薬の安全性）薬剤オーダーの安全性に関する情報をまとめる指定案を採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0062	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details about medication safety for the ordered item.	オーダーした薬剤等の薬剤安全性に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0064	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Exceptional safety override?	例外的な安全性オーバーライド	要確認: 例外的な安全性オーバーライド（他候補: 安全性警告の例外的解除）overrideはオーバーライドに統一し、指定のラベルを採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0064	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/ELEMENT	Confirmation by the prescriber that the normal dose or other safety limit has been overridden due to exceptional circumstances.	例外的な状況のため、通常の用量やその他の安全性の上限をオーバーライドしたことを、処方者が確認した旨。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0065	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Dispense amount	調剤量	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0065	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	Details about the amount of the ordered item to be dispensed.	調剤する薬剤等の量に関する詳細情報。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0065	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER > items/CLUSTER	This SLOT allows for local variation in the different jurisdictions regarding medication dispensing amount to be managed.	この SLOT を用いて、薬剤の調剤量に関する国や地域ごとの違いに対応できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0069	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Authorisation directions	承認の指示	要確認: 承認の指示（他候補: 承認に関する指示）自己投与、発行、承認、再承認の地域差を扱うSLOTの指定案を採用する。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0069	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details of authorisation of the ordered item, including supporting local self-administration, issue and endorsement policies.	オーダーした薬剤等の承認に関する詳細情報。ローカルな自己投与、発行、承認の方針への対応を含む。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0069	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	For example: details of repeat/refill supply. This SLOT allows for local variation in the different jurisdictions regarding medication authorisation and re-authorisation to be managed.	例：反復・リフィル供給に関する詳細情報。この SLOT を用いて、薬剤の承認と再承認に関する国や地域ごとの違いに対応できる。	要確認: 反復・リフィル供給（他候補: 繰り返しの供給）各国の再供給制度を含むため、国内のリフィル処方箋に限定しない。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0070	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Medication item	薬剤名	要確認: 薬剤名（他候補: 薬剤、医薬品）画面ラベルとして簡潔にし、名称を記録する項目であることを示す。
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0070	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Name of the medication, vaccine or other therapeutic/prescribable item being ordered.	オーダーする薬剤、ワクチン、その他の治療用品や処方可能な品目の名称。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0070	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Depending on the prescribing context this field could be used for either generic- or product-based prescribing. This data field can be used to record tightly bound orders of different medications when they are prescribed as a single pack. It is strongly recommended that the 'Medication item' be coded with a terminology capable of triggering decision support, where possible. The extent of coding may vary from the simple name of the medication item through to structured details about the actual medication pack to be used. Free text entry should only be used if there is no appropriate terminology available.	処方の文脈に応じて、この項目は一般名による処方にも製品名による処方にも用いることができる。異なる薬剤を単一のパックとして処方する場合には、密接に結び付いたオーダーをこの項目で記録できる。可能であれば、「薬剤名」は臨床意思決定支援を起動できる用語集によりコード化することを強く推奨する。コード化の範囲は、薬剤等の単純な名称から、実際に使用する薬剤パックの構造化された詳細情報まで、さまざまである。自由記述は、適切な用語集を利用できない場合に限って用いる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0091	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Route	投与経路	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0091	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The route by which the ordered item is to be administered into the subject's body.	オーダーした薬剤等をケア対象者の体内に投与する経路。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0091	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'oral', 'intravenous', or 'topical'.\nCoding of the route with a terminology is preferred, where possible. Multiple potential routes may be specified.	例：「経口」「静脈内」「局所」。\n可能であれば、投与経路は用語集によるコード化が望ましい。選択可能な投与経路を複数指定できる。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0092	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Body site	身体部位	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0092	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Name of the site of administration of the ordered item.	オーダーした薬剤等を投与する部位の名称。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0092	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'left upper arm', 'intravenous catheter right hand'.\n Coding of the body site with a terminology is preferred, where possible.	例：「左上腕」「右手の静脈内カテーテル」。\n 可能であれば、身体部位は用語集によるコード化が望ましい。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0093	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Structured body site	構造化された身体部位表現	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0093	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Structured description of the site of administration of the ordered item.	オーダーした薬剤等を投与する部位の構造化された記述。	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0094	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Administration method	投与方法	
openEHR-EHR-INSTRUCTION.medication_order.v3	term	at0094	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The technique or device by which the ordered item is to be administered.	オーダーした薬剤等の投与に用いる手技または器具。	
