archetype	section	code	field	context	source	target	note
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0152	comment	CLUSTER > items/ELEMENT	While partial dates are permitted, the exact date and time of onset can be recorded, if appropriate. If this symptom or sign is experienced for the first time or is a re-occurrence, this date is used to represent the onset of this episode. If this symptom or sign is ongoing, this data element may be redundant if it has been recorded previously.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	text	CLUSTER > items/CLUSTER	Specific details		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	description	CLUSTER > items/CLUSTER	Specific data elements that are additionally required to record as unique attributes of the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	comment	CLUSTER > items/CLUSTER	For example: CTCAE grading.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0154	text	CLUSTER > items/CLUSTER > items/CLUSTER	Factor detail		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0154	description	CLUSTER > items/CLUSTER > items/CLUSTER	Structured detail about the factor associated with the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	text	CLUSTER > items/ELEMENT	Impact		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	description	CLUSTER > items/ELEMENT	Description of the impact of this symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	comment	CLUSTER > items/ELEMENT	Assessment of impact could consider the severity, duration and frequency of the symptom as well as the type of impact including, but not limited to, functional, social and emotional impact. Occurrences of this data element are set to 0..* to allow multiple types of impact to be separated out in a template if desired. Examples for functional impact from hearing loss may include: 'Difficulty Hearing in Quiet Environment'; 'Difficulty Hearing the TV or Radio'; 'Difficulty Hearing Group Conversation'; and 'Difficulty Hearing on Phone'.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0156	text		No effect		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0156	description		The factor has no impact on the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0158	text		Worsens		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0158	description		The factor increases the severity or impact of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0159	text		Relieves		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0159	description		The factor decreases the severity or impact of the symptom or sign, but does not fully resolve it.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	text	CLUSTER > items/ELEMENT	Resolution date/time		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	description	CLUSTER > items/ELEMENT	The timing of the cessation of this episode of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	comment	CLUSTER > items/ELEMENT	If 'Date/time of onset' and 'Duration' are used in systems, this data element may be calculated, or alternatively, considered redundant. While partial dates are permitted, the exact date and time of resolution can be recorded, if appropriate.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0163	text	CLUSTER > items/ELEMENT	Comment		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0163	description	CLUSTER > items/ELEMENT	Additional narrative about the symptom or sign not captured in other fields.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	text	CLUSTER > items/ELEMENT	Onset timing		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	description	CLUSTER > items/ELEMENT	Timing of the onset and development of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	comment	CLUSTER > items/ELEMENT	The type of the onset can be coded with a terminology, if desired. For example: gradual; or sudden.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	text	CLUSTER > items/CLUSTER	Precipitating factor		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	description	CLUSTER > items/CLUSTER	Details about specified factors that are associated with the precipitation of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	comment	CLUSTER > items/CLUSTER	For example: lying down leads to heartburn; or walking up a hill leads to claudication.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	text	CLUSTER > items/CLUSTER > items/ELEMENT	Factor		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	description	CLUSTER > items/CLUSTER > items/ELEMENT	Name of the health event, symptom, reported sign or other factor.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	comment	CLUSTER > items/CLUSTER > items/ELEMENT	For example: onset of another symptom; lying down; or walking up a hill.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0171	text	CLUSTER > items/CLUSTER > items/ELEMENT	Time interval		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0171	description	CLUSTER > items/CLUSTER > items/ELEMENT	The interval of time between the occurrence or onset of the factor and onset of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0175	text	CLUSTER > items/ELEMENT	Episodicity		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0175	description	CLUSTER > items/ELEMENT	Category of this episode for the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0176	text		New		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0176	description		A new episode of the symptom or sign - either the first ever occurrence or a reoccurrence where the previous episode had completely resolved.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0177	text		Indeterminate		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0177	description		It is not possible to determine if this occurrence of the symptom or sign is new or ongoing.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0178	text		Ongoing		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0178	description		This symptom or sign is ongoing, effectively a single, continuous episode.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0180	text	CLUSTER > items/ELEMENT	Progression		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0180	description	CLUSTER > items/ELEMENT	Description progression of the symptom or sign at the time of reporting.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0180	comment	CLUSTER > items/ELEMENT	Occurrences of this data element are set to 0..* to allow multiple types of progression to be separated out in a template if desired - for example, severity or frequency. The Text data type is added as an option, to support other value sets than the ones included in the archetype.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0181	text		Improving		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0181	description		The severity of the symptom or sign has improved overall during this episode.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0182	text		Unchanged		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0182	description		The severity of the symptom or sign has not changed overall during this episode.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0183	text		Worsening		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0183	description		The severity of the symptom or sign has worsened overall during this episode.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0184	text		Resolved		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0184	description		The severity of the symptom or sign has resolved.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0185	text	CLUSTER > items/CLUSTER > items/ELEMENT	Description		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0185	description	CLUSTER > items/CLUSTER > items/ELEMENT	Narrative description about the effect of the factor on the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0186	text	CLUSTER > items/ELEMENT	Occurrence		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0186	description	CLUSTER > items/ELEMENT	Type of occurrence for this symptom or sign?		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0187	text		First occurrence		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0187	description		This is the first ever occurrence of this symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0188	text		Recurrence		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0188	description		New occurrence of the same symptom or sign after a previous episode was resolved.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0189	text	CLUSTER > items/ELEMENT	Character		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0189	description	CLUSTER > items/ELEMENT	Word or short phrase describing the nature of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0189	comment	CLUSTER > items/ELEMENT	For example: pain could be described as 'gnawing', 'burning', or 'like an electric shock'; a headache could be 'throbbing' or 'constant'. Coding with an external terminology is preferred, where possible.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0190	text	CLUSTER > items/CLUSTER	Resolving factor		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0190	description	CLUSTER > items/CLUSTER	Details about specified factors that are associated with the resolution of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0190	comment	CLUSTER > items/CLUSTER	For example: upright posture stops heartburn; or resting stops claudication.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0193	text	CLUSTER > items/CLUSTER > items/ELEMENT	Factor		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0193	description	CLUSTER > items/CLUSTER > items/ELEMENT	Name of the health event, symptom, reported sign or other factor.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0193	comment	CLUSTER > items/CLUSTER > items/ELEMENT	For example: upright posture; or resting.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0194	text	CLUSTER > items/CLUSTER > items/CLUSTER	Factor detail		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0194	description	CLUSTER > items/CLUSTER > items/CLUSTER	Structured detail about the factor associated with the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0195	text	CLUSTER > items/CLUSTER > items/ELEMENT	Time interval		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0195	description	CLUSTER > items/CLUSTER > items/ELEMENT	The interval of time between the occurrence or onset of the factor and resolution of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0196	text	CLUSTER > items/CLUSTER > items/ELEMENT	Description		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0196	description	CLUSTER > items/CLUSTER > items/ELEMENT	Narrative description about the effect of the factor on the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0197	text	CLUSTER > items/CLUSTER > items/CLUSTER	Factor detail		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0197	description	CLUSTER > items/CLUSTER > items/CLUSTER	Structured detail about the factor associated with the identified symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0198	text	CLUSTER > items/CLUSTER	Severity rating		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0198	description	CLUSTER > items/CLUSTER	Numerical rating scale representing the overall severity of the symptom or sign.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0198	comment	CLUSTER > items/CLUSTER	Symptom severity can be rated by the individual by recording a score for example from 0 (ie symptom not present) to 10 (ie symptom is as severe as the individual can imagine).		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0200	text	CLUSTER > items/ELEMENT	Nadir		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0200	description	CLUSTER > items/ELEMENT	Date/time when a monophasic, progressive symptom or sign reached its' maximal intensity or functional impact.		
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0200	comment	CLUSTER > items/ELEMENT	For example: the date when neurological signs in Guillain-Barre disease was at its worst.		
