archetype	section	code	field	context	source	target	note
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0002	text	CLUSTER > items/ELEMENT	Description	説明	要確認: Description（要素名）は「説明」を採用（他候補: 記述）。at0056 / at0185 / at0196 も同じ。at0037「エピソードの説明」、at0057「過去のエピソードの説明」
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0002	description	CLUSTER > items/ELEMENT	Narrative description about the reported symptom or sign.	報告された症状または徴候についての叙述的な記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0003	text	CLUSTER > items/ELEMENT	Pattern	パターン	要確認: 「パターン」を採用（指示の候補。他候補: 様式）
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0003	description	CLUSTER > items/ELEMENT	Narrative description about the pattern of the symptom or sign during this episode.	このエピソードにおける症状または徴候のパターンについての叙述的な記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0003	comment	CLUSTER > items/ELEMENT	For example: pain could be described as constant or intermittent.	例：疼痛は持続性または間欠性と記述されうる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0017	text	CLUSTER > items/CLUSTER > items/ELEMENT	Effect	影響	要確認: Effect＝「影響」（指示どおり）。at0155 Impact も「影響」で同じラベルになる。区別するなら Effect＝「作用」
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0017	description	CLUSTER > items/CLUSTER > items/ELEMENT	Perceived effect of the modifying factor on the symptom or sign.	修飾因子が症状または徴候に及ぼすと認識された影響。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0018	text	CLUSTER > items/CLUSTER	Modifying factor	修飾因子	要確認: 「修飾因子」を採用（他候補: 影響因子、増悪・軽減因子）。at0165 誘発因子 / at0190 寛解因子 と並ぶ
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0018	description	CLUSTER > items/CLUSTER	Detail about how a specific factor effects the identified symptom or sign during this episode.	このエピソードにおいて、特定の因子が特定された症状または徴候にどのように影響するかについての詳細。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0019	text	CLUSTER > items/CLUSTER > items/ELEMENT	Factor	因子	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0019	description	CLUSTER > items/CLUSTER > items/ELEMENT	Name of the modifying factor.	修飾因子の名称。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0019	comment	CLUSTER > items/CLUSTER > items/ELEMENT	Examples of modifying factor: lying on multiple pillows, eating or administration of a specific medication.	修飾因子の例：枕を複数重ねて横になること、食事、または特定の薬剤の投与。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0021	text	CLUSTER > items/ELEMENT	Severity category	重症度	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0021	description	CLUSTER > items/ELEMENT	Category representing the overall severity of the symptom or sign.	症状または徴候の全体的な重症度を表す区分。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0021	comment	CLUSTER > items/ELEMENT	Defining values such as mild, moderate or severe in such a way that is applicable to multiple symptoms or signs plus allows multiple users to interpret and record them consistently is not easy. Some organisations extend the value set further with inclusion of additional values such as 'Trivial' and 'Very severe', and/or 'Mild-Moderate' and 'Moderate-Severe', adds to the definitional difficulty and may also worsen inter-recorder reliability issues. Use of 'Life-threatening' and 'Fatal' is also often considered as part of this value set, although from a pure point of view it may actually reflect an outcome rather than a severity. In view of the above, keeping to a well-defined but smaller list is preferred and so the mild/moderate/severe value set is offered, however the choice of other text allows for other value sets to be included at this data element in a template.	軽症、中等症、重症のような値を、複数の症状や徴候に適用でき、かつ複数の利用者が一貫して解釈し記録できるように定義することは容易ではない。組織によっては「ごく軽症」や「非常に重症」、および／または「軽症〜中等症」や「中等症〜重症」のような追加の値を含めて値セットをさらに拡張しているが、これは定義の困難さを増し、記録者間の信頼性の問題を悪化させることもある。「生命を脅かす」や「致死的」もこの値セットの一部としてしばしば検討されるが、純粋な観点からは、それらは重症度ではなく転帰を反映している可能性がある。以上を踏まえ、よく定義された小さなリストにとどめることが望ましいため、軽症／中等症／重症の値セットを提供している。ただし、他のテキストを選択できるので、テンプレートではこのデータエレメントに他の値セットを含めることができる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0023	text		Mild	軽症	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0023	description		The intensity of the symptom or sign does not cause interference with normal activity.	症状または徴候の強さは通常の活動を妨げない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0024	text		Moderate	中等症	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0024	description		The intensity of the symptom or sign causes interference with normal activity.	症状または徴候の強さは通常の活動を妨げる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0025	text		Severe	重症	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0025	description		The intensity of the symptom or sign causes prevents normal activity.	症状または徴候の強さは通常の活動を不可能にする。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0028	text	CLUSTER > items/ELEMENT	Episode duration	エピソードの持続期間	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0028	description	CLUSTER > items/ELEMENT	The duration of this episode of the symptom or sign since initial onset.	最初の発症からの、症状または徴候のこのエピソードの持続期間。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0028	comment	CLUSTER > items/ELEMENT	If 'Date/time of onset' and 'Date/time of resolution' are used in systems, this data element may be calculated, or alternatively, be considered redundant in this scenario. The text data type is used for recording preset duration intervals such as '0-7 days, 1-2 weeks, 2 weeks or more'.	システムで「発症日時」と「治癒日時」を使う場合、このデータエレメントは計算で求められるか、あるいはこの状況では冗長とみなされることがある。テキストデータ型は、「0〜7日、1〜2週、2週以上」のようなあらかじめ設定された期間区分を記録するために用いる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0031	text	CLUSTER > items/ELEMENT	Number of previous episodes	過去のエピソードの回数	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0031	description	CLUSTER > items/ELEMENT	The number of times this symptom or sign has previously occurred.	この症状または徴候が過去に生じた回数。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0037	text	CLUSTER > items/ELEMENT	Episode description	エピソードの説明	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0037	description	CLUSTER > items/ELEMENT	Narrative description about the course of the symptom or sign during this episode.	このエピソードにおける症状または徴候の経過についての叙述的な記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0037	comment	CLUSTER > items/ELEMENT	For example: a text description of the immediate onset of the symptom, activities that worsened or relieved the symptom, whether it is improving or worsening and how it resolved over weeks.	例：症状の発症直後の様子、症状を悪化または軽減させた活動、改善しているか悪化しているか、数週間かけてどのように治癒したかについてのテキスト記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0056	text	CLUSTER > items/CLUSTER > items/ELEMENT	Description	説明	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0056	description	CLUSTER > items/CLUSTER > items/ELEMENT	Narrative description of the effect of the modifying factor on the symptom or sign.	修飾因子が症状または徴候に及ぼす影響の叙述的な記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0057	text	CLUSTER > items/ELEMENT	Description of previous episodes	過去のエピソードの説明	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0057	description	CLUSTER > items/ELEMENT	Narrative description of any or all previous episodes.	過去のエピソードのいずれかまたはすべてについての叙述的な記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0057	comment	CLUSTER > items/ELEMENT	For example: frequency/periodicity - per hour, day, week, month, year; and regularity. May include a comparison to this episode.	例：頻度／周期性 - 1時間、1日、1週、1か月、1年あたり；および規則性。このエピソードとの比較を含めてもよい。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0063	text	CLUSTER > items/CLUSTER	Associated symptom/sign	随伴症状・徴候	要確認: 「随伴症状・徴候」を採用（他候補: 関連する症状・徴候）
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0063	description	CLUSTER > items/CLUSTER	Structured details about any associated symptoms or signs that are concurrent.	同時に生じている随伴症状または徴候についての構造化された詳細。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0063	comment	CLUSTER > items/CLUSTER	In linked clinical systems, it is possible that associated symptoms or signs are already recorded within the EHR. Systems can allow the clinician to LINK to relevant associated symptoms/signs. However in a system or message without LINKs to existing data or with a new patient, additional instances of the symptom archetype could be included here to represent associated symptoms/signs.	連携された臨床システムでは、随伴する症状や徴候がすでに EHR 内に記録されていることがある。システムは、臨床医が関連する随伴症状・徴候に LINK できるようにしてよい。しかし、既存データへの LINK を持たないシステムやメッセージ、あるいは新規の患者の場合には、随伴症状・徴候を表すために symptom archetypeの追加のインスタンスをここに含めることができる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0146	text	CLUSTER > items/CLUSTER	Previous episodes	過去のエピソード	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0146	description	CLUSTER > items/CLUSTER	Structured details of the symptom or sign during a previous episode.	過去のエピソードにおける症状または徴候の構造化された詳細。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0146	comment	CLUSTER > items/CLUSTER	In linked clinical systems, it is possible that previous episodes are already recorded within the EHR. Systems can allow the clinician to LINK to relevant previous episodes. However in a system or message without LINKs to existing data or with a new patient, additional instances of the symptom archetype could be included here to represent previous episodes. It is recommended that new instances of the Symptom archetype inserted in this SLOT represent one or many previous episodes to this Symptom instance only.	連携された臨床システムでは、過去のエピソードがすでに EHR 内に記録されていることがある。システムは、臨床医が関連する過去のエピソードに LINK できるようにしてよい。しかし、既存データへの LINK を持たないシステムやメッセージ、あるいは新規の患者の場合には、過去のエピソードを表すために symptom archetypeの追加のインスタンスをここに含めることができる。この SLOT に挿入する Symptom archetypeの新しいインスタンスは、この Symptom インスタンスに対する1つまたは複数の過去のエピソードのみを表すことを推奨する。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0147	text	CLUSTER > items/CLUSTER	Structured body site	構造化された身体部位表現	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0147	description	CLUSTER > items/CLUSTER	Structured body site where the symptom or sign was reported.	症状または徴候が報告された身体部位の構造化された表現。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0147	comment	CLUSTER > items/CLUSTER	If the anatomical location is included in the Symptom name via precoordinated codes, use of this SLOT becomes redundant. If the anatomical location is recorded using the 'Body site' data element, then use of CLUSTER archetypes in this SLOT is not allowed - record only the simple 'Body site' OR 'Structured body site', but not both.	解剖学的部位が事前調整されたコードによって症状の名称に含まれている場合、この SLOT を使用する必要はない。解剖学的部位を「身体部位」データエレメントで記録する場合、この SLOT での CLUSTER archetypeの使用は許可されない。単純な「身体部位」または「構造化された身体部位表現」のどちらか一方だけを記録し、両方は記録しない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0151	text	CLUSTER > items/ELEMENT	Body site	身体部位	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0151	description	CLUSTER > items/ELEMENT	Simple body site where the symptom or sign was reported.	症状または徴候が報告された単純な身体部位。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0151	comment	CLUSTER > items/ELEMENT	Occurrences of this data element are set to 0..* to allow multiple body sites to be separated out in a template if desired. This allows for representation of clinical scenarios where a symptom or sign needs to be recorded in multiple locations or identifying both the originating and distal site in pain radiation, but where all of the other attributes such as impact and duration are identical. If the requirements for recording the body site are determined at run-time by the application or require more complex modelling such as relative locations then use the CLUSTER.anatomical_location or CLUSTER.relative_location within the Detailed anatomical location' SLOT in this archetype. \nIf the anatomical location is included in the Symptom name via precoordinated codes, this data element becomes redundant. If the anatomical location is recorded using the 'Structured body site' SLOT, then use of this data element is not allowed - record only the simple 'Body site' OR 'Structured body site', but not both.	このデータエレメントの出現回数は 0..* に設定されており、必要に応じてテンプレートで複数の身体部位を分けて表せる。これにより、症状や徴候を複数の部位に記録する必要がある臨床シナリオや、放散痛の起始部位と遠位部位の両方を特定するが、影響や持続期間などの他の属性はすべて同一であるシナリオを表現できる。身体部位の記録要件がアプリケーションによって実行時に決定される場合や、相対的な位置関係などより複雑なモデリングが必要な場合は、本archetypeの「詳細な解剖学的部位」SLOT 内で CLUSTER.anatomical_location または CLUSTER.relative_location を用いること。 \n解剖学的部位が事前調整されたコードによって症状の名称に含まれている場合、このデータエレメントは冗長になる。解剖学的部位を「構造化された身体部位表現」SLOT で記録する場合、このデータエレメントの使用は許可されない。単純な「身体部位」または「構造化された身体部位表現」のどちらか一方だけを記録し、両方は記録しない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0152	text	CLUSTER > items/ELEMENT	Episode onset	エピソードの発症日時	要確認: 「エピソードの発症日時」（指示の候補）。at0028 は「エピソードの持続期間」
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0152	description	CLUSTER > items/ELEMENT	The onset for this episode of the symptom or sign.	症状または徴候のこのエピソードの発症。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0152	comment	CLUSTER > items/ELEMENT	While partial dates are permitted, the exact date and time of onset can be recorded, if appropriate. If this symptom or sign is experienced for the first time or is a re-occurrence, this date is used to represent the onset of this episode. If this symptom or sign is ongoing, this data element may be redundant if it has been recorded previously.	部分的な日付も許容されるが、適切であれば発症の正確な日時を記録できる。この症状または徴候が初めて経験されたものか再発である場合、この日付はこのエピソードの発症を表すために用いる。この症状または徴候が継続中の場合、以前に記録されていればこのデータエレメントは冗長になることがある。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	text	CLUSTER > items/CLUSTER	Specific details	詳細記録	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	description	CLUSTER > items/CLUSTER	Specific data elements that are additionally required to record as unique attributes of the identified symptom or sign.	特定された症状または徴候に固有の属性として、追加で記録する必要がある特定のデータエレメント。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0153	comment	CLUSTER > items/CLUSTER	For example: CTCAE grading.	例：CTCAE のグレード分類。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0154	text	CLUSTER > items/CLUSTER > items/CLUSTER	Factor detail	因子の詳細	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0154	description	CLUSTER > items/CLUSTER > items/CLUSTER	Structured detail about the factor associated with the identified symptom or sign.	特定された症状または徴候に関連する因子についての構造化された詳細。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	text	CLUSTER > items/ELEMENT	Impact	影響	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	description	CLUSTER > items/ELEMENT	Description of the impact of this symptom or sign.	この症状または徴候の影響の記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0155	comment	CLUSTER > items/ELEMENT	Assessment of impact could consider the severity, duration and frequency of the symptom as well as the type of impact including, but not limited to, functional, social and emotional impact. Occurrences of this data element are set to 0..* to allow multiple types of impact to be separated out in a template if desired. Examples for functional impact from hearing loss may include: 'Difficulty Hearing in Quiet Environment'; 'Difficulty Hearing the TV or Radio'; 'Difficulty Hearing Group Conversation'; and 'Difficulty Hearing on Phone'.	影響の評価では、症状の重症度、持続期間、頻度に加え、機能面、社会面、情緒面の影響を含むがこれらに限らない影響の種類を考慮しうる。このデータエレメントの出現回数は 0..* に設定されており、必要に応じてテンプレートで複数の種類の影響を分けて表せる。難聴による機能面の影響の例：「静かな環境での聞き取りの困難」；「テレビやラジオの聞き取りの困難」；「集団での会話の聞き取りの困難」；および「電話での聞き取りの困難」。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0156	text		No effect	影響なし	要確認: Effect の値 影響なし / 増悪（Worsens） / 軽減（Relieves）は指示の候補どおり
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0156	description		The factor has no impact on the symptom or sign.	その因子は症状または徴候に影響を及ぼさない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0158	text		Worsens	増悪	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0158	description		The factor increases the severity or impact of the symptom or sign.	その因子は症状または徴候の重症度または影響を増大させる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0159	text		Relieves	軽減	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0159	description		The factor decreases the severity or impact of the symptom or sign, but does not fully resolve it.	その因子は症状または徴候の重症度または影響を軽減させるが、完全には治癒させない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	text	CLUSTER > items/ELEMENT	Resolution date/time	治癒日時	「治癒日時」（problem_diagnosis の「治癒した日時」に揃えた）
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	description	CLUSTER > items/ELEMENT	The timing of the cessation of this episode of the symptom or sign.	症状または徴候のこのエピソードが消失した時期。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0161	comment	CLUSTER > items/ELEMENT	If 'Date/time of onset' and 'Duration' are used in systems, this data element may be calculated, or alternatively, considered redundant. While partial dates are permitted, the exact date and time of resolution can be recorded, if appropriate.	システムで「発症日時」と「持続期間」を使う場合、このデータエレメントは計算で求められるか、あるいは冗長とみなされることがある。部分的な日付も許容されるが、適切であれば治癒の正確な日時を記録できる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0163	text	CLUSTER > items/ELEMENT	Comment	コメント	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0163	description	CLUSTER > items/ELEMENT	Additional narrative about the symptom or sign not captured in other fields.	他の項目では捉えられない、症状または徴候についての追加の記述。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	text	CLUSTER > items/ELEMENT	Onset timing	発症時期	要確認: 「発症時期」（指示の候補。他候補: 発症のタイミング）
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	description	CLUSTER > items/ELEMENT	Timing of the onset and development of the symptom or sign.	症状または徴候の発症と進展のタイミング。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0164	comment	CLUSTER > items/ELEMENT	The type of the onset can be coded with a terminology, if desired. For example: gradual; or sudden.	発症の型は、必要に応じて用語集によりコード化できる。例：緩徐；または突発。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	text	CLUSTER > items/CLUSTER	Precipitating factor	誘発因子	要確認: Precipitating factor＝「誘発因子」
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	description	CLUSTER > items/CLUSTER	Details about specified factors that are associated with the precipitation of the symptom or sign.	症状または徴候の誘発に関連する特定の因子についての詳細。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0165	comment	CLUSTER > items/CLUSTER	For example: lying down leads to heartburn; or walking up a hill leads to claudication.	例：横になると胸やけが生じる；または坂を上ると跛行が生じる。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	text	CLUSTER > items/CLUSTER > items/ELEMENT	Factor	因子	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	description	CLUSTER > items/CLUSTER > items/ELEMENT	Name of the health event, symptom, reported sign or other factor.	健康イベント、症状、報告された徴候、またはその他の因子の名称。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0170	comment	CLUSTER > items/CLUSTER > items/ELEMENT	For example: onset of another symptom; lying down; or walking up a hill.	例：別の症状の発症；横になること；または坂を上ること。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0171	text	CLUSTER > items/CLUSTER > items/ELEMENT	Time interval	時間間隔	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0171	description	CLUSTER > items/CLUSTER > items/ELEMENT	The interval of time between the occurrence or onset of the factor and onset of the symptom or sign.	因子の発生または発症から、症状または徴候の発症までの時間間隔。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0175	text	CLUSTER > items/ELEMENT	Episodicity	エピソード区分	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0175	description	CLUSTER > items/ELEMENT	Category of this episode for the identified symptom or sign.	特定された症状または徴候における、このエピソードの区分。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0176	text		New	新規	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0176	description		A new episode of the symptom or sign - either the first ever occurrence or a reoccurrence where the previous episode had completely resolved.	症状または徴候の新しいエピソード。初めての発生、または以前のエピソードが完全に治癒した後の再発のいずれか。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0177	text		Indeterminate	判定不能	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0177	description		It is not possible to determine if this occurrence of the symptom or sign is new or ongoing.	この症状または徴候の今回の発生が新規か継続中かを判定できない。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0178	text		Ongoing	継続中	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0178	description		This symptom or sign is ongoing, effectively a single, continuous episode.	この症状または徴候は継続しており、実質的に単一の連続したエピソードである。	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0180	text	CLUSTER > items/ELEMENT	Progression	進行状況	
openEHR-EHR-CLUSTER.symptom_sign.v2	term	at0180	description	CLUSTER > items/ELEMENT	Description progression of the symptom or sign at the time of reporting.	報告時点における症状または徴候の進行状況の記述。	
