archetype	section	code	field	context	source	target	note
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0009	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE	Tree	Tree	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0009	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE	@ internal @	@ internal @	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0010	text	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Requester order identifier	依頼者オーダー識別子	requester/receiver＝依頼者/受領者、order identifier＝オーダー識別子。HL7 Placer/Filler は英字のまま
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0010	description	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	The local identifier assigned by the requesting clinical system.	依頼側の臨床システムが付与したローカルな識別子。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0010	comment	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Usually equivalent to the HL7 Placer Order Identifier.	通常、HL7 の Placer Order Identifier に相当する。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0011	text	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Receiver order identifier	受領者オーダー識別子	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0011	description	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	The local identifier assigned to the request by the clinician or organisation receiving the request for service.	サービス依頼を受領する医療従事者または医療機関が、その依頼に付与したローカルな識別子。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0011	comment	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Usually equivalent to the HL7 Filler Order Identifier.	通常、HL7 の Filler Order Identifier に相当する。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0040	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Service due	サービス実施予定	要確認: "Service due"→「サービス実施予定」（日時だけでなく「次の空き枠」等のテキストも許すため「予定日時」としない）
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0040	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The date/time, or acceptable interval of date/time, for provision of the service.	サービスを提供する日時、または許容される日時の範囲。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0040	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	This data element allows for recording of the timing for a single service, either as a date and time, a date ranges or a text descriptor which can allow for 'next available. In practice, clinicians will often think in terms of ordering services as approximate timing, for example: review in 3 months, 6 months or 12 months. As clinical systems need more exact parameters to operate on, this '3 months' will usually be converted to an exact date 3 months from the date of recording and stored using this data element. If complex timing or sequences of timings are required, use the CLUSTER.service_direction archetype within the 'Complex timing' SLOT and this data element becomes redundant.	このデータエレメントは、単一のサービスのタイミングを、日付と時刻、日付の範囲、または「次に空いている枠」のような表現を可能にするテキスト記述子として記録できるようにする。実際には、医療従事者はサービスのオーダーを「3か月後、6か月後、12か月後に再診」のような大まかなタイミングで考えることが多い。臨床システムは動作にもっと正確なパラメータを必要とするため、この「3か月」は通常、記録日から3か月後の正確な日付に変換され、このデータエレメントを用いて保存される。複雑なタイミングや一連のタイミングが必要な場合は、「複雑なタイミング」SLOT 内で CLUSTER.service_direction archetypeを用いる。その場合、このデータエレメントは冗長になる。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0062	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Reason for request	依頼理由	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0062	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	A short phrase describing the reason for the request.	依頼の理由を述べる短い語句。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0062	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Coding of the 'Reason for request' with a coding system is desirable, if available. This data element allows multiple occurrences to enable the user to record a multiple responses, if required. For example: 'manage diabetes complications'.	利用可能であれば、「依頼理由」はコード体系によりコード化することが望ましい。このデータエレメントは複数回の出現を許容し、必要に応じて利用者が複数の回答を記録できる。例：「糖尿病合併症の管理」。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0064	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Reason description	理由の説明	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0064	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Narrative description about the reason for request.	依頼理由に関する叙述的な説明。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0064	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: 'The patient's diabetes has recently become more difficult to stabilise and renal function is deteriorating'.	例：「患者の糖尿病は最近コントロールが難しくなっており、腎機能も悪化している」。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0065	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Intent	意図	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0065	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Description of the intent for the request.	依頼の意図の説明。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0065	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	For example: a referral to a specialist may have the intent of the specialist taking over responsibility for care of the patient, or it may be to provide a second opinion on treatment options. Coding of the 'Intent' with a coding system is desirable, if available. This data element allows multiple occurrences to enable the user to record a multiple responses, if required.	例：専門医への紹介には、専門医が患者の診療責任を引き継ぐという意図もあれば、治療選択肢についてセカンドオピニオンを求めるという意図もある。利用可能であれば、「意図」はコード体系によりコード化することが望ましい。このデータエレメントは複数回の出現を許容し、必要に応じて利用者が複数の回答を記録できる。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0068	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Urgency	緊急度	要確認: Urgency＝緊急度、値は Emergency＝緊急／Urgent＝至急／Routine＝通常（国内のオーダリングの慣用に合わせた）
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0068	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Urgency of the request for service.	サービス依頼の緊急度。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0068	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Specific definitions of emergency and urgent will vary between clinical contexts, clinical systems and the nature of the request itself, so have not been defined in this archetype. If explicit timing is required then the Service period should be clearly stated.	「緊急」と「至急」の具体的な定義は、臨床の文脈、臨床システム、依頼そのものの性質によって異なるため、本archetypeでは定義していない。明示的なタイミングが必要な場合は、サービス期間を明確に記載すること。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0076	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Supplementary information	補足情報	Boolean 項目。"Supplementary information"→「補足情報」、at0149 "Supporting information"→「参考資料」と区別
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0076	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Supplementary information will be following request.	補足情報が依頼に続いて送付される。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0076	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Record as TRUE if additional information has been identified and will be forwarded when available. For example: pending test results.	追加の情報があることが判明しており、利用可能になり次第送付する場合に TRUE として記録する。例：結果待ちの検査。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0078	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Information description	情報の説明	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0078	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Description of the supplementary information.	補足情報の説明。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0112	text	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Extension	Extension	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0112	description	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Additional information required to capture local content or to align with other reference models/formalisms.	ローカルな内容を取り込むため、または他の参照モデル／形式体系と整合させるために必要な追加情報。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0112	comment	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	For example: local information requirements or additional metadata to align with FHIR or CIMI equivalents.	例：ローカルな情報要件や、FHIR または CIMI の等価物と整合させるための追加メタデータ。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0116	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Patient requirements	患者の必要事項	要確認: "Patient requirements"→「患者の必要事項」（言語・移動手段など）
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0116	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Language, transport or other personal requirements to support the patient's attendance or participation in provision of the service.	患者がサービスの提供に出向く、または参加するのを支えるための、言語、移動手段、その他の個人的な必要事項。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0121	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Service name	サービス名	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0121	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The name of the single service or activity requested.	依頼する単一のサービスまたは活動の名称。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0121	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Coding of the 'Service name' with a coding system is desirable, if available. For example: 'referral' to an endocrinologist for diabetes management.	利用可能であれば、「サービス名」はコード体系によりコード化することが望ましい。例：糖尿病管理のための内分泌専門医への「紹介」。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0127	text	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Request status	依頼状態	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0127	description	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	The status of the request for service as indicated by the requester.	依頼者が示す、サービス依頼の状態。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0127	comment	INSTRUCTION > protocol/ITEM_TREE > items/ELEMENT	Status is used to denote whether this is the initial request, or a follow-up request to change or provide supplementary information. Coding with a terminology is preferred, where possible.	状態は、これが最初の依頼なのか、変更または補足情報の提供のためのフォローアップの依頼なのかを示すために用いる。可能であれば用語集によるコード化が望ましい。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0128	text	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Distribution list	配布先リスト	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0128	description	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Details of additional clinicians, organisations or agencies who require copies of any communication.	通信の写しを必要とする追加の医療従事者、医療機関、または事業者の詳細。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0132	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Specific details	具体的な詳細	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0132	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Additional detail about the service requested.	依頼するサービスに関する追加の詳細。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0132	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	For example: Specimen details for a laboratory test request, or anatomical location for a procedure request.	例：臨床検査依頼における検体の詳細、処置依頼における解剖学的部位。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0135	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Description	説明	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0135	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Narrative description about the service requested.	依頼するサービスに関する叙述的な説明。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0135	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	This data point should be used to describe the named service in more detail, including how it should be delivered, patient concerns and issues that might be encountered in delivering the service.	このデータ項目は、名称で示したサービスをより詳しく説明するために用いる。提供の方法、患者の懸念、サービス提供の際に生じうる問題などを含む。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0136	text		Emergency	緊急	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0136	description		The request requires immediate attention.	依頼には即時の対応が必要である。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0137	text		Urgent	至急	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0137	description		The request requires prioritised attention.	依頼には優先的な対応が必要である。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0138	text		Routine	通常	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0138	description		The request does not require prioritised scheduling.	依頼には優先的な予定調整は必要ない。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0141	text	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Requester	依頼者	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0141	description	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Details about the clinician or organisation requesting the service.	サービスを依頼する医療従事者または医療機関の詳細。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0142	text	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Receiver	受領者	Receiver＝受領者（request.v1 の本文では "receiving healthcare provider" を「受け手となる医療従事者」としている）
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0142	description	INSTRUCTION > protocol/ITEM_TREE > items/CLUSTER	Details about the clinician or organisation receiving the request for service.	サービス依頼を受領する医療従事者または医療機関の詳細。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0144	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Service period expiry	サービス期間の終了	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0144	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The date/time that marks the conclusion of the clinically valid period of time for delivery of this service.	このサービスを提供するための臨床的に有効な期間の終了を示す日時。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0144	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	This date/time is the equivalent to the latest possible date for service delivery or to the date of expiry for this request. For example: a service may be required to be completed before another event, such as scheduled surgery.	この日時は、サービス提供が可能な最も遅い日付、またはこの依頼の有効期限に相当する。例：予定手術など他のイベントの前にサービスを完了しなければならない場合がある。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0145	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Service period start	サービス期間の開始	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0145	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The date/time that marks the beginning of the valid period of time for delivery of this service.	このサービスを提供するための有効な期間の開始を示す日時。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0145	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	This date/time is the equivalent to the earliest possible date for service delivery. For example: sometimes a certain amount of time must pass before a service can be performed, for example some procedures can only be performed once the patient has stopped taking medications for a specific amount of time.	この日時は、サービス提供が可能な最も早い日付に相当する。例：サービスを実施する前に一定の期間が経過していなければならないことがある。例えば、ある種の処置は患者が薬剤の服用を一定期間中止した後でなければ実施できない。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0147	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Indefinite?	無期限？	原文の疑問符付き Boolean 名を踏襲して「無期限？」
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0147	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The valid period for this request is open ended and has no date of expiry.	この依頼の有効期間には終わりがなく、有効期限がない。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0147	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Record as TRUE to record explicity that the request has no expiry date. For example: commonly required for a referral to a specialist for long-term or lifelong care.	依頼に有効期限がないことを明示的に記録するには TRUE として記録する。例：長期または生涯にわたるケアのための専門医への紹介で一般に必要となる。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0148	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Service type	サービス種別	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0148	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Category of service requested.	依頼するサービスの区分。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0148	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Coding of the 'Service type' with a coding system is desirable, if available. If the 'Service name' was coded, it is possible for this data point to be derived from the code. For example: biochemistry or microbiology laboratory, ultrasound or CT imaging.	利用可能であれば、「サービス種別」はコード体系によりコード化することが望ましい。「サービス名」がコード化されていれば、このデータ項目をそのコードから導出できる場合がある。例：生化学または微生物学の検査室、超音波または CT の画像検査。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0149	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Supporting information	参考資料	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0149	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Digital document, image, video or diagram supplied as additional information to support or inform the request.	依頼を裏付け、または補足するための追加情報として提供される電子文書、画像、動画、または図。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0150	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Comment	コメント	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0150	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Additional narrative about the service request not captured in other fields.	他の項目では捉えられない、サービス依頼に関する追加の叙述。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0151	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Complex timing	複雑なタイミング	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0151	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	Details about a complex service request requiring a sequence of timings.	一連のタイミングを必要とする複雑なサービス依頼に関する詳細。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0151	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/CLUSTER	For example: 'hourly vital signs observations for 4 hours, then 4 hourly for 20 hours' or 'every third Wednesday for 3 visits'.	例：「4時間は1時間ごと、その後20時間は4時間ごとのバイタルサイン観察」や「3週間ごとの水曜日に3回の来院」。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0152	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Clinical indication	臨床的適応	Clinical indication＝臨床的適応（FHIR reasonCode に相当）
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0152	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	The clinical reason for the ordered service.	オーダーしたサービスの臨床的な理由。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0152	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Coding of the clinical indication with a terminology is preferred, where possible. This data element allows multiple occurrences. For example: 'Angina' or 'Type 1 Diabetes mellitus'.	可能であれば、臨床的適応は用語集によるコード化が望ましい。このデータエレメントは複数回の出現を許容する。例：「狭心症」や「1型糖尿病」。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0153	text	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Order detail	オーダー詳細	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0153	description	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Additional details and instructions about how the services are to be delivered.	サービスをどのように提供すべきかに関する追加の詳細と指示。	
openEHR-EHR-INSTRUCTION.service_request.v1	term	at0153	comment	INSTRUCTION > activities/ACTIVITY > description/ITEM_TREE > items/ELEMENT	Coding of the order detail with a terminology is preferred, where possible. This data element allows multiple occurrences. 	可能であれば、オーダー詳細は用語集によるコード化が望ましい。このデータエレメントは複数回の出現を許容する。	
